Image_path,Label
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00464-000-t1n_slice093.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01440-000-t1n_slice051.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00061-000-t1n_slice094.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01363-000-t1n_slice060.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01329-000-t1n_slice047.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01178-000-t1n_slice071.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01240-000-t1n_slice077.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00058-000-t1n_slice095.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00376-000-t1n_slice060.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00045-001-t1n_slice085.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00246-000-t1n_slice100.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00820-000-t1n_slice109.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00676-001-t1n_slice040.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01350-000-t1n_slice084.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00063-000-t1n_slice064.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00392-000-t1n_slice120.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00353-000-t1n_slice070.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00078-000-t1n_slice059.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00441-000-t1n_slice084.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00373-000-t1n_slice089.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00716-000-t1n_slice051.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01007-000-t1n_slice109.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01363-000-t1n_slice083.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00399-000-t1n_slice043.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01178-000-t1n_slice043.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00746-000-t1n_slice071.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01107-000-t1n_slice096.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00716-000-t1n_slice109.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01055-000-t1n_slice057.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01491-000-t1n_slice058.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00171-000-t1n_slice083.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00615-000-t1n_slice103.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00380-000-t1n_slice100.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01001-000-t1n_slice040.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00262-000-t1n_slice096.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00733-000-t1n_slice119.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00275-000-t1n_slice107.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01016-000-t1n_slice089.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00344-000-t1n_slice105.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00016-001-t1n_slice105.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01239-000-t1n_slice108.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00403-000-t1n_slice084.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00157-000-t1n_slice106.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00555-001-t1n_slice049.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00352-000-t1n_slice120.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00321-000-t1n_slice088.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00063-000-t1n_slice056.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01091-000-t1n_slice055.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01438-000-t1n_slice113.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01333-000-t1n_slice075.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00735-000-t1n_slice086.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00732-001-t1n_slice040.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00238-000-t1n_slice054.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00063-000-t1n_slice100.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00596-000-t1n_slice055.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00732-000-t1n_slice072.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00514-000-t1n_slice052.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01113-000-t1n_slice112.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01395-000-t1n_slice056.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01423-000-t1n_slice078.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01300-000-t1n_slice111.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00296-000-t1n_slice065.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01008-000-t1n_slice061.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01443-000-t1n_slice076.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00708-001-t1n_slice054.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00441-000-t1n_slice069.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01252-000-t1n_slice059.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01448-000-t1n_slice120.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00364-000-t1n_slice049.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00622-000-t1n_slice108.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00544-001-t1n_slice111.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01481-000-t1n_slice065.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00716-000-t1n_slice107.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00048-000-t1n_slice114.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00596-000-t1n_slice052.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01469-000-t1n_slice089.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00218-000-t1n_slice040.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01509-000-t1n_slice091.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01461-000-t1n_slice112.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01265-000-t1n_slice103.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00523-000-t1n_slice119.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01107-000-t1n_slice089.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00098-000-t1n_slice104.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01102-000-t1n_slice055.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00505-000-t1n_slice115.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00209-000-t1n_slice089.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00704-000-t1n_slice103.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00692-001-t1n_slice072.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00165-000-t1n_slice049.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01212-000-t1n_slice104.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01364-000-t1n_slice066.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00496-000-t1n_slice084.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00292-000-t1n_slice095.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00525-000-t1n_slice108.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01469-000-t1n_slice098.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00014-000-t1n_slice100.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01522-000-t1n_slice045.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00378-000-t1n_slice116.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00392-000-t1n_slice055.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00545-000-t1n_slice088.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01366-000-t1n_slice047.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00008-000-t1n_slice049.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01520-000-t1n_slice063.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00485-001-t1n_slice119.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00510-001-t1n_slice099.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00758-000-t1n_slice101.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00730-000-t1n_slice045.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01453-000-t1n_slice085.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01257-000-t1n_slice094.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00619-001-t1n_slice102.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00350-000-t1n_slice041.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01336-000-t1n_slice067.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01110-000-t1n_slice047.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00403-000-t1n_slice092.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01013-000-t1n_slice043.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00692-000-t1n_slice047.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00285-000-t1n_slice055.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00241-000-t1n_slice108.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01390-000-t1n_slice044.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01239-000-t1n_slice046.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00619-001-t1n_slice085.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01132-000-t1n_slice072.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01027-001-t1n_slice066.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00209-000-t1n_slice080.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00072-000-t1n_slice116.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-01502-000-t1n_slice056.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00046-000-t1n_slice057.png,0
/home/ids/yuhe/Shared/Data/Brain_MRI_Datasets/Preprocessed/BraTS2023_GLI/test_healthy/BraTS-GLI-00339-000-t1n_slice069.png,0
